date	time	id	media	forwarded	file	title_snippet
2025-01-08	19:00:20	1026	photo	no	posts/2025/2025-01-08-1026.md	Бывало ли у вас чувство, что вы застряли на месте? Что ваш потенциал т
2025-01-09	09:02:52	1027	none	no	posts/2025/2025-01-09-1027.md	Как избежать рисков делюзий при использовании энтеогенов
2025-01-09	13:01:44	1028	photo	no	posts/2025/2025-01-09-1028.md	Можно ли изменить себя без посторонней помощи?
2025-01-09	15:04:41	1029	none	no	posts/2025/2025-01-09-1029.md	[none, no caption]
2025-01-10	09:02:49	1030	none	no	posts/2025/2025-01-10-1030.md	Что нас ждёт в 2025 согласно прогнозам ИИ?
2025-01-10	09:46:15	1031	photo	no	posts/2025/2025-01-10-1031.md	[photo, no caption]
2025-01-10	10:04:57	1032	photo	no	posts/2025/2025-01-10-1032.md	Три распространённые ошибки на пути трансформации
2025-01-10	15:00:18	1033	none	no	posts/2025/2025-01-10-1033.md	"Контекст и окружение («Set and setting»). Термин «set and setting» бы
2025-01-10	17:04:05	1034	photo	no	posts/2025/2025-01-10-1034.md	Когда пытаешься вписаться в общество после того как психоделики расщеп
2025-01-11	09:00:30	1035	none	no	posts/2025/2025-01-11-1035.md	Псилоцибин и осознанность: новый подход к борьбе с выгоранием и депрес
2025-01-11	10:02:08	1036	photo	no	posts/2025/2025-01-11-1036.md	🎙 Новый эпизод подкаста “Психоделический Ренессанс” уже на YouTube!
2025-01-11	13:02:48	1037	photo	no	posts/2025/2025-01-11-1037.md	Музыка как проводник изменений
2025-01-12	09:02:48	1038	none	no	posts/2025/2025-01-12-1038.md	Бум исследований энтеогенов: успехи и вызовы
2025-01-12	13:04:42	1039	photo	no	posts/2025/2025-01-12-1039.md	Реальные результаты тех, кто начал путь изменений
2025-01-12	15:20:13	1040	none	no	posts/2025/2025-01-12-1040.md	"Существуют косвенные данные (основанные на сравнительном анализе с ис
2025-01-13	08:03:27	1041	photo	no	posts/2025/2025-01-13-1041.md	Готовы к переменам?
2025-01-13	09:00:59	1042	none	no	posts/2025/2025-01-13-1042.md	За пределами Закона о контролируемых веществах: новая модель регулиров
2025-01-13	09:25:01	1043	file	no	posts/2025/2025-01-13-1043.md	**Готовы к следующему шагу в вашем пути трансформации?
2025-01-14	09:00:48	1045	none	no	posts/2025/2025-01-14-1045.md	К биомаркерам нейропластичности, вызванной энтеогенами
2025-01-14	14:32:34	1046	none	no	posts/2025/2025-01-14-1046.md	Сегодня дан официальный старт сбору 1 миллиона подписей в пользу внедр
2025-01-14	15:20:14	1047	none	no	posts/2025/2025-01-14-1047.md	"Термин «микродозинг» не имеет единого определения или объективного фа
2025-01-14	17:55:29	1048	none	no	posts/2025/2025-01-14-1048.md	MKULTRA: Тайные эксперименты ЦРУ с контролем сознания
2025-01-15	09:03:48	1049	none	no	posts/2025/2025-01-15-1049.md	Исцеление, риски и смирение: расширение подхода к исследованиям энтеог
2025-01-15	15:04:48	1050	none	no	posts/2025/2025-01-15-1050.md	Расширение доступа к энтеогенам: безопасность против доступности
2025-01-16	09:03:48	1051	none	no	posts/2025/2025-01-16-1051.md	Энтеогенная терапия для ветеранов: стратегическое планирование в систе
2025-01-16	15:20:16	1052	photo	no	posts/2025/2025-01-16-1052.md	Цена исцеления: может ли айяуаска стать доступной для всех?
2025-01-17	09:03:47	1054	none	no	posts/2025/2025-01-17-1054.md	Энтеогены в психиатрии: интерпретация данных и приоритеты будущих иссл
2025-01-17	16:00:39	1055	photo	no	posts/2025/2025-01-17-1055.md	В ожидании пока медицина начнёт действовать
2025-01-17	17:30:41	1056	audio_file	no	posts/2025/2025-01-17-1056.md	🎧 Новый выпуск аудиоподкаста “Итоги недели в Энтеогенном Ренессансе” —
2025-01-17	17:30:48	1057	none	no	posts/2025/2025-01-17-1057.md	[none, no caption]
2025-01-18	09:02:23	1058	none	no	posts/2025/2025-01-18-1058.md	Краткодействующие энтеогены: новый подход к лечению депрессии
2025-01-18	13:01:43	1059	photo	no	posts/2025/2025-01-18-1059.md	🎙 Новый эпизод подкаста “Психоделический Ренессанс” уже на YouTube!
2025-01-19	09:00:37	1060	none	no	posts/2025/2025-01-19-1060.md	Энтеогенная терапия: баланс между исцелением и безопасностью
2025-01-19	15:04:28	1061	none	no	posts/2025/2025-01-19-1061.md	Путь скептика с айяуаской: история Эрнесто Лондоньо
2025-01-20	09:05:08	1062	none	no	posts/2025/2025-01-20-1062.md	Терапия с использованием псилоцибина: от противоречий к клиническому п
2025-01-21	09:02:58	1063	none	no	posts/2025/2025-01-21-1063.md	Терапия с использованием MDMA: современные данные и перспективы
2025-01-21	15:02:37	1064	none	no	posts/2025/2025-01-21-1064.md	Создание безопасной и уважительной культуры растительной медицины
2025-01-21	16:58:01	1065	photo	no	posts/2025/2025-01-21-1065.md	Помните исследование в конце прошлого, проведённое с вашим участием?
2025-01-21	19:43:19	1066	photo	no	posts/2025/2025-01-21-1066.md	Сходка журналистов, где обсуждают Психоделический Ренессанс и как его
2025-01-22	09:02:58	1067	none	no	posts/2025/2025-01-22-1067.md	Одна доза псилоцибина при тяжелой резистентной депрессии: перспективы
2025-01-22	15:20:22	1068	photo	no	posts/2025/2025-01-22-1068.md	🎙 Прямой эфир: Уроки из 400+ церемоний с айяуаской
2025-01-23	09:02:46	1069	none	no	posts/2025/2025-01-23-1069.md	Изменения личности после псилоцибиновой терапии при алкогольной зависи
2025-01-23	12:53:09	1070	none	no	posts/2025/2025-01-23-1070.md	Если вы практикующий\ая фасилитатор\ситтер\терапевт\коуч\шаман и вы зн
2025-01-23	15:20:15	1071	none	no	posts/2025/2025-01-23-1071.md	Будущее энтеогенной терапии: вызовы и перспективы
2025-01-23	19:12:13	1072	photo	no	posts/2025/2025-01-23-1072.md	Добрался до одной из книг легендарного Дэвида Натта. Интересно пишет:
2025-01-24	09:04:55	1073	none	no	posts/2025/2025-01-24-1073.md	Модель Compass для поддержки пациентов при терапии псилоцибином
2025-01-24	12:40:47	1074	poll	no	posts/2025/2025-01-24-1074.md	[poll, no caption]
2025-01-24	13:03:01	1075	photo	no	posts/2025/2025-01-24-1075.md	Грибы заставляют меня смотреть на все те части себя, игнорируемые или
2025-01-24	15:45:18	1076	none	no	posts/2025/2025-01-24-1076.md	Псилоцибин и депрессия: двойственность терапевтического опыта
2025-01-25	09:03:58	1077	none	no	posts/2025/2025-01-25-1077.md	Легализация каннабиса и риски для здоровья: что говорят данные
2025-01-25	13:03:35	1078	photo	no	posts/2025/2025-01-25-1078.md	🎙 Новый Эпизод: Плацебо — сила убеждений
2025-01-25	15:20:09	1079	none	no	posts/2025/2025-01-25-1079.md	Снижение вреда при употреблении каннабиса: практические советы
2025-01-25	17:53:56	1080	photo, video	no	posts/2025/2025-01-25-1080.md	Небольшая подборка комментариев с YouTube 😁
2025-01-25	18:56:13	1088	photo	no	posts/2025/2025-01-25-1088.md	Когда твой пост лайкнул работник компании, но забыл перелогиниться и в
2025-01-26	07:44:48	1090	photo	no	posts/2025/2025-01-26-1090.md	Краткое описание исследования псилоцибина для лечения медикаментозно р
2025-01-26	08:43:41	1091	photo	no	posts/2025/2025-01-26-1091.md	Британские ученые говорят:
2025-01-26	12:00:45	1094	photo	no	posts/2025/2025-01-26-1094.md	Светлая сторона психоделиков
2025-01-26	15:20:15	1095	none	no	posts/2025/2025-01-26-1095.md	Ибогаиновая терапия для ветеранов: новый путь к восстановлению
2025-01-27	07:17:24	1096	photo	no	posts/2025/2025-01-27-1096.md	Про программу Анонимных Алкоголиков слышали многие. Большая часть, увы
2025-01-27	09:04:38	1097	none	no	posts/2025/2025-01-27-1097.md	Новые данные о непрерывных инфузиях DMT: прорывное исследование
2025-01-27	11:06:41	1098	none	no	posts/2025/2025-01-27-1098.md	Напоминаю, что завтра в 13:00 состоится [стрим](https://t.me/Entheogen
2025-01-27	15:20:22	1099	none	no	posts/2025/2025-01-27-1099.md	Психоделики и иудаизм: поиск связи через текст и дыхание
2025-01-27	17:23:55	1100	photo	no	posts/2025/2025-01-27-1100.md	Приглашаю вас на уникальный стрим, где мы впервые представим результат
2025-01-27	20:02:59	1101	photo	no	posts/2025/2025-01-27-1101.md	“**НОВЫЕ ПОДХОДЫ К ЛЕЧЕНИЮ АЛКОГОЛЬНОЙ ЗАВИСИМОСТИ**
2025-01-28	06:33:44	1103	photo	no	posts/2025/2025-01-28-1103.md	“Джонсон привлёк 15 заядлых курильщиков, которые выкуривали в среднем
2025-01-28	09:00:49	1104	none	no	posts/2025/2025-01-28-1104.md	Как кетамин укрепляет стойкость: новые данные о нейропластичности
2025-01-28	11:50:01	1105	none	no	posts/2025/2025-01-28-1105.md	Начало через 10 минут!
2025-01-28	15:20:20	1106	none	no	posts/2025/2025-01-28-1106.md	Зависимость от кетамина: вызовы поколения Z
2025-01-28	16:23:52	1107	photo	no	posts/2025/2025-01-28-1107.md	В гарвардской школе божественного очередная конференция.
2025-01-29	06:33:32	1108	photo	no	posts/2025/2025-01-29-1108.md	**ЗМЕИ ПРОТИВ ИНОПЛАНЕТЯН**
2025-01-29	09:00:17	1109	none	no	posts/2025/2025-01-29-1109.md	Терапия псилоцибином повышает уровень эмоциональной эмпатии у пациенто
2025-01-29	11:03:05	1110	none	no	posts/2025/2025-01-29-1110.md	Нужны добровольцы, желающие поговорить про ментальное здоровье.
2025-01-29	12:04:31	1111	photo	no	posts/2025/2025-01-29-1111.md	Не только лёгкий путь — тёмная сторона трипов
2025-01-29	13:20:52	1112	none	no	posts/2025/2025-01-29-1112.md	Всем спасибо, кто отозвался.
2025-01-29	15:20:20	1113	none	no	posts/2025/2025-01-29-1113.md	Айяуаска и “токсичная мужественность”: культурный феномен или инструме
2025-01-29	16:04:09	1114	file	no	posts/2025/2025-01-29-1114.md	Сегодня в чате обсуждали одну интересную книгу про грибы.
2025-01-30	06:30:30	1115	photo	no	posts/2025/2025-01-30-1115.md	**ПОЧЕМУ ЛЮДИ УМИРАЮТ ОТ MDMA?**
2025-01-30	07:20:06	1117	photo	no	posts/2025/2025-01-30-1117.md	КАКОВЫ РИСКИ ПРИЁМА ЭКСТАЗИ?
2025-01-30	07:57:29	1118	photo	no	posts/2025/2025-01-30-1118.md	**МОЖНО ЛИ СТАТЬ ЗАВИСИМЫМ ОТ ПСИХОДЕЛИКОВ?**
2025-01-30	09:02:42	1119	none	no	posts/2025/2025-01-30-1119.md	Роль энтеогенов в облегчении экзистенциального кризиса в конце жизни
2025-01-30	15:20:15	1120	none	no	posts/2025/2025-01-30-1120.md	Как хранить ЛСД: ключевые рекомендации для сохранения активности
2025-01-30	16:02:44	1121	none	no	posts/2025/2025-01-30-1121.md	Новый этап в изучении псилоцибина: первый клинический опыт в Новой Зел
2025-01-31	06:10:07	1122	photo	no	posts/2025/2025-01-31-1122.md	[photo, no caption]
2025-01-31	09:02:11	1123	none	no	posts/2025/2025-01-31-1123.md	Энтеогены для взрослых с аутизмом: перспективы и вызовы
2025-01-31	14:17:01	1124	photo	no	posts/2025/2025-01-31-1124.md	Моё эго поздравляет меня за выживание несмотря на героическую дозу, ко
2025-01-31	16:33:02	1125	photo	no	posts/2025/2025-01-31-1125.md	Когда я начал вести блог про терапевтический потенциал энтеогенов я да
2025-02-01	06:10:09	1126	photo	no	posts/2025/2025-02-01-1126.md	**РАЗУМНЫЕ ПРАВИЛА УПОТРЕБЛЕНИЯ MDMA, КЕТАМИНА И ПСИХОДЕЛИКОВ**
2025-02-01	09:04:03	1127	none	no	posts/2025/2025-02-01-1127.md	Употребление каннабиса в США: 43 года наблюдений и выводов
2025-02-01	12:01:14	1128	photo	no	posts/2025/2025-02-01-1128.md	Роль контекста
2025-02-01	13:02:42	1129	photo	no	posts/2025/2025-02-01-1129.md	🎧 Новый эпизод на YouTube: Кто такой ситтер и зачем он нужен?
2025-02-01	15:46:05	1130	none	no	posts/2025/2025-02-01-1130.md	Люди на постсоветском пространстве часто воспринимают энтеогены как не
2025-02-02	06:50:07	1131	photo	no	posts/2025/2025-02-02-1131.md	**МИФ ОПАСНОСТИ ПСИХОДЕЛИКОВ**
2025-02-02	08:07:02	1133	photo	no	posts/2025/2025-02-02-1133.md	Обожаю комментарии на YouTube. Там просто 101 возможность заняться про
2025-02-02	09:00:40	1134	none	no	posts/2025/2025-02-02-1134.md	Рам Дасс: от профессора Гарварда до духовного учителя энтеогенного соз
2025-02-02	14:10:19	1135	none	no	posts/2025/2025-02-02-1135.md	Обзор отчёта «Тенденции проверки веществ в Европе 2018–2024»
2025-02-03	08:05:00	1136	none	no	posts/2025/2025-02-03-1136.md	Псилоцибин и изменения личности у пациентов с алкогольной зависимостью
2025-02-03	10:53:58	1137	photo	no	posts/2025/2025-02-03-1137.md	Если интересно изучить какие фарм компании что готовят к запуску в кон
2025-02-03	12:00:00	1138	none	no	posts/2025/2025-02-03-1138.md	Для владеющих английским: сегодня состоится стрим с Риком Доблином, Дж
2025-02-03	16:01:34	1139	none	no	posts/2025/2025-02-03-1139.md	Кто может запилить стикерпак с цитатами Рам Дасса? 😁
2025-02-03	19:12:47	1140	photo	no	posts/2025/2025-02-03-1140.md	Социальная динамика культа
2025-02-04	08:02:32	1142	none	no	posts/2025/2025-02-04-1142.md	Исследование когнитивных особенностей пациентов с HPPD: основные вывод
2025-02-04	11:29:22	1143	none	no	posts/2025/2025-02-04-1143.md	«Культовый культ» Чек-лист – Чего НЕ делать!
2025-02-04	16:03:18	1146	none	no	posts/2025/2025-02-04-1146.md	В англоязычном психоделическом сообществе часто говорится про работу с
2025-02-05	08:00:49	1148	none	no	posts/2025/2025-02-05-1148.md	Ибогаин и зависимость: потенциал для прорыва в лечении опиоидной завис
2025-02-05	15:20:21	1149	none	no	posts/2025/2025-02-05-1149.md	Shadow Work: Инструмент для осознания и интеграции подавленных аспекто
2025-02-05	16:07:48	1151	none	no	posts/2025/2025-02-05-1151.md	Всем привет!
2025-02-05	18:03:29	1152	none	no	posts/2025/2025-02-05-1152.md	«Способность вызвать трансцендентное состояние — это опьяняющий и мощн
2025-02-06	15:20:21	1153	none	no	posts/2025/2025-02-06-1153.md	Музыка или тишина: подходы в псилоцибиновой терапии
2025-02-06	16:02:09	1154	none	no	posts/2025/2025-02-06-1154.md	Голос как инструмент диагностики: новая технология MindBio
2025-02-07	09:00:51	1155	none	no	posts/2025/2025-02-07-1155.md	Энтеогены и религия: сложные пересечения
2025-02-07	13:17:38	1156	photo	no	posts/2025/2025-02-07-1156.md	Тем временем в Европарламенте))
2025-02-07	14:20:20	1157	photo	no	posts/2025/2025-02-07-1157.md	Неравноправие, голод, климатические изменения: существуют
2025-02-07	15:20:19	1158	none	no	posts/2025/2025-02-07-1158.md	Сравнительный анализ терапии депрессии: псилоцибин, кетамин и транскра
2025-02-08	08:00:27	1159	none	no	posts/2025/2025-02-08-1159.md	Открытие нового вида «волшебных грибов»: африканский родственник Psilo
2025-02-08	10:00:41	1160	photo	no	posts/2025/2025-02-08-1160.md	🎥 НОВЫЙ ВЫПУСК НА YOUTUBE
2025-02-08	15:01:07	1161	none	no	posts/2025/2025-02-08-1161.md	Почему FDA отклонило терапию MDMA? Политика, скандалы и наука
2025-02-09	09:03:26	1162	none	no	posts/2025/2025-02-09-1162.md	Псилоцибин и расстройства пищевого поведения: возможности и вызовы
2025-02-09	10:03:44	1163	none	no	posts/2025/2025-02-09-1163.md	‼️ ПРОЧТИ ЭТО ‼️
2025-02-09	12:15:01	1165	none	no	posts/2025/2025-02-09-1165.md	🎞️ Подкаст на YouTube
2025-02-09	16:01:48	1166	none	no	posts/2025/2025-02-09-1166.md	Энтеогены и йога: граница между медитацией и изменёнными состояниями с
2025-02-10	09:03:40	1167	none	no	posts/2025/2025-02-10-1167.md	Магний-ибогаиновая терапия: новый подход к лечению последствий черепно
2025-02-10	12:45:30	1168	photo	no	posts/2025/2025-02-10-1168.md	Напоминаю, что послезавтра состоится стрим, где я подробно расскажу пр
2025-02-10	15:25:06	1169	none	no	posts/2025/2025-02-10-1169.md	Если у вас есть время 20го февраля с 15:00 до 17:00 по Вильнюсу, то за
2025-02-11	08:03:24	1170	none	no	posts/2025/2025-02-11-1170.md	Псилоцибин и изменения личности: исследование влияния одного сеанса с
2025-02-11	15:20:16	1171	none	no	posts/2025/2025-02-11-1171.md	Айяуаска в Китае, Перу и Австралии: культурные различия и сходства
2025-02-11	17:20:38	1172	photo	no	posts/2025/2025-02-11-1172.md	Глазеешь на дерево в день микродозинга
2025-02-12	08:00:11	1173	none	no	posts/2025/2025-02-12-1173.md	Псилоцибин и терапия резистентной депрессии: роль психоделического опы
2025-02-12	08:41:43	1174	photo	no	posts/2025/2025-02-12-1174.md	Напоминаю, что сегодня (12 февраля) состоится стрим, посвящённый резул
2025-02-12	16:02:02	1176	none	no	posts/2025/2025-02-12-1176.md	Пейот и личностные трансформации: этнографическое исследование
2025-02-13	09:05:07	1178	none	no	posts/2025/2025-02-13-1178.md	Психоделическая мета-интеграция: влияние на клиническую практику
2025-02-13	11:55:13	1179	photo	no	posts/2025/2025-02-13-1179.md	🎥 ПРЯМОЙ ЭФИР: Научный взгляд на психоделическую терапию
2025-02-13	15:20:17	1180	none	no	posts/2025/2025-02-13-1180.md	Психоделическая элита: кто управляет движением за легализацию?
2025-02-14	09:03:09	1181	none	no	posts/2025/2025-02-14-1181.md	Энтеогены и соединённость: мост между природой и обществом
2025-02-14	15:20:13	1182	none	no	posts/2025/2025-02-14-1182.md	Элитные ретриты с энтеогенами: новый тренд или маркетинговая уловка?
2025-02-14	16:04:45	1183	photo	no	posts/2025/2025-02-14-1183.md	Я осознаю, что могу микродозиться для большего заземления, присутствия
2025-02-15	09:02:43	1184	none	no	posts/2025/2025-02-15-1184.md	Музыка в энтеогенных практиках: ключ к трансцендентному опыту
2025-02-15	11:04:21	1185	photo	no	posts/2025/2025-02-15-1185.md	🎥 Новый эпизод на YouTube: Тёмная сторона энтеогенов
2025-02-15	14:24:02	1186	none	no	posts/2025/2025-02-15-1186.md	Поддержите проект 💜
2025-02-15	16:01:33	1187	none	no	posts/2025/2025-02-15-1187.md	«Будь то в групповых или индивидуальных сеансах, некоторые проводники
2025-02-16	09:00:17	1188	none	no	posts/2025/2025-02-16-1188.md	Энтеогены и материнство: первые результаты исследования Mothers of the
2025-02-16	16:04:38	1189	none	no	posts/2025/2025-02-16-1189.md	[none, no caption]
2025-02-16	17:16:20	1190	poll, photo	no	posts/2025/2025-02-16-1190.md	[poll, photo, no caption]
2025-02-17	09:03:47	1193	photo	no	posts/2025/2025-02-17-1193.md	Энтеогены и растворение эго: механизмы работы мозга
2025-02-17	20:11:37	1194	none	no	posts/2025/2025-02-17-1194.md	Хотел запостить стори, а мне говорят давай проси буст.
2025-02-18	09:02:49	1195	none	no	posts/2025/2025-02-18-1195.md	Энтеогены и справедливость в медицине: преодоление «разрыва боли»
2025-02-18	11:30:48	1196	none	no	posts/2025/2025-02-18-1196.md	После прохождения недавнего курса по ИИ у меня наконец-то сложилась це
2025-02-18	16:03:24	1197	none	no	posts/2025/2025-02-18-1197.md	Причина, по которой США будут двигаться в сторону политики снижения ри
2025-02-19	08:41:54	1199	none	no	posts/2025/2025-02-19-1199.md	Время от времени ко мне обращаются люди с запросами о помощи. Кейсы бы
2025-02-19	09:01:33	1200	none	no	posts/2025/2025-02-19-1200.md	Энтеогенная медицина: уникальность или обычная терапия?
2025-02-19	15:20:17	1202	photo	no	posts/2025/2025-02-19-1202.md	**ВЫЗЫВАЮТ ЛИ ПСИХОДЕЛИКИ ПСИХИЧЕСКИЕ РАССТРОЙСТВА?**
2025-02-19	16:00:56	1203	photo	no	posts/2025/2025-02-19-1203.md	"Думай самостоятельно. Ставь под сомнение власть."
2025-02-19	16:48:21	1204	photo	no	posts/2025/2025-02-19-1204.md	💡 Есть идея – нужен ваш вклад!
2025-02-19	17:34:21	1206	photo	yes	posts/2025/2025-02-19-1206.md	Если английский не проблема, то рекомендую поисследовать. ИИ для мента
2025-02-20	09:04:47	1207	none	no	posts/2025/2025-02-20-1207.md	Этика в терапии с MDMA: роль взаимоотношений
2025-02-20	14:02:11	1210	none	no	posts/2025/2025-02-20-1210.md	[none, no caption]
2025-02-20	15:50:57	1211	photo	no	posts/2025/2025-02-20-1211.md	**ПРАВДА ИЛИ ЛОЖЬ: САМЫЕ СТРАННЫЕ ИСТОРИИ О LSD**
2025-02-21	09:00:27	1212	none	no	posts/2025/2025-02-21-1212.md	Баланс объективности в исследованиях энтеогенов: нужен ли личный опыт?
2025-02-21	16:01:30	1213	photo	no	posts/2025/2025-02-21-1213.md	Когда ты решил встретиться с друзьями, с которым ты познакомился до то
2025-02-22	09:03:21	1215	none	no	posts/2025/2025-02-22-1215.md	Энтеогены: исключение из правил или уникальная особенность?
2025-02-22	11:33:54	1216	photo	no	posts/2025/2025-02-22-1216.md	🎥 НОВЫЙ ЭПИЗОД: Психоделический коучинг – инструмент для саморазвития?
2025-02-22	16:20:28	1217	none	no	posts/2025/2025-02-22-1217.md	Американские ветераны и энтеогены: почему они едут в Мексику?
2025-02-23	09:01:15	1218	none	no	posts/2025/2025-02-23-1218.md	[none, no caption]
2025-02-23	16:21:02	1219	none	no	posts/2025/2025-02-23-1219.md	**«Псилоцибин может дать нам возможность восстановить связь с нашей ис
2025-02-23	17:02:16	1221	none	no	posts/2025/2025-02-23-1221.md	Энтеогены и происхождение религии: гипотеза эволюционного влияния
2025-02-24	06:40:04	1222	photo	no	posts/2025/2025-02-24-1222.md	Уже начал читать последнюю книгу Фадимана. Он с коллегой собрал все, ч
2025-02-24	09:01:22	1223	none	no	posts/2025/2025-02-24-1223.md	Влияние псилоцибин-терапии на личность и настроение
2025-02-24	10:13:12	1224	none	no	posts/2025/2025-02-24-1224.md	В сообществе прибавилось. +1
2025-02-25	09:02:51	1225	none	no	posts/2025/2025-02-25-1225.md	Влияние потребления каннабиса на функции мозга
2025-02-25	12:16:59	1226	photo	no	posts/2025/2025-02-25-1226.md	С — Стратегия. Новый этап начинается.
2025-02-25	16:01:21	1227	none	no	posts/2025/2025-02-25-1227.md	Эффект благоговения: как энтеогены пробуждают ощущение смысла
2025-02-26	09:01:20	1228	none	no	posts/2025/2025-02-26-1228.md	Энтеогены и боль: новое применение MDMA в терапии
2025-02-26	11:23:26	1229	photo	no	posts/2025/2025-02-26-1229.md	🔹 12-недельная программа по перезагрузке ментального здоровья 🔹
2025-02-26	13:59:40	1231	none	no	posts/2025/2025-02-26-1231.md	А это новый канал, созданный для проекта O!Sapiens.
2025-02-26	13:59:40	1232	photo	yes	posts/2025/2025-02-26-1232.md	🚀 Вебинар: Как продлить жизнь и укрепить ментальное здоровье
2025-02-26	16:01:13	1233	none	no	posts/2025/2025-02-26-1233.md	Как интегрировать псилоцибин в общество, учитывая сложности с его вклю
2025-02-26	17:03:40	1234	photo	no	posts/2025/2025-02-26-1234.md	🎥 ПРЯМОЙ ЭФИР: Роль грибов в нашей жизни 🌿
2025-02-27	07:32:46	1235	photo	no	posts/2025/2025-02-27-1235.md	Из свежей книги Фадимана про микродозинг:
2025-02-27	09:01:55	1236	none	no	posts/2025/2025-02-27-1236.md	Энтеогены и дети: влияние аяхуаски на психологическое развитие
2025-02-27	16:05:09	1237	none	no	posts/2025/2025-02-27-1237.md	MDMA и терапия травмы: Как энтеогены помогают преодолеть прошлое
2025-02-27	16:48:21	1238	none	no	posts/2025/2025-02-27-1238.md	В круге целителей +1
2025-02-28	06:25:06	1239	photo	no	posts/2025/2025-02-28-1239.md	**Рассказ родителя о старшекласснике в Нидерландах**
2025-02-28	08:03:56	1240	none	no	posts/2025/2025-02-28-1240.md	Новая формула DMT и гармина: безопасная альтернатива аяуаске?
2025-02-28	16:03:43	1241	photo	no	posts/2025/2025-02-28-1241.md	Когда ты застрял в пробке и тебя только что подрезали, но ты все равно
2025-03-01	08:02:27	1243	none	no	posts/2025/2025-03-01-1243.md	Кетамин и тревожность: новая надежда для пациентов с депрессией
2025-03-01	11:03:00	1244	photo	no	posts/2025/2025-03-01-1244.md	🎥 НОВЫЙ ЭПИЗОД: Пиллшейминг – почему стыд за приём таблеток опасен?
2025-03-01	13:02:42	1245	photo	no	posts/2025/2025-03-01-1245.md	Шокирующая правда про антидепрессанты.
2025-03-02	08:05:01	1246	none	no	posts/2025/2025-03-02-1246.md	[none, no caption]
2025-03-02	10:02:02	1247	photo	no	posts/2025/2025-03-02-1247.md	Ваше ментальное здоровье — в ваших руках
2025-03-02	16:04:32	1248	photo	no	posts/2025/2025-03-02-1248.md	LSD: История, исследования и терапевтический потенциал
2025-03-03	08:01:17	1249	none	no	posts/2025/2025-03-03-1249.md	Энтеогены и медицина: между наукой и преувеличенными ожиданиями
2025-03-03	15:20:16	1250	none	no	posts/2025/2025-03-03-1250.md	Легализация энтеогенов в США: новая волна законодательных инициатив
2025-03-04	08:05:01	1251	none	no	posts/2025/2025-03-04-1251.md	Энтеогены, культовые структуры и эффект гуру: этические риски
2025-03-04	13:22:13	1252	none	no	posts/2025/2025-03-04-1252.md	Завтра состоится стрим!
2025-03-04	13:55:07	1253	photo	no	posts/2025/2025-03-04-1253.md	**Микродозинг и беременность (Во время и после)**
2025-03-04	15:20:12	1254	none	no	posts/2025/2025-03-04-1254.md	Энтеогены и ментальное здоровье: научный взгляд
2025-03-04	15:50:35	1255	photo	no	posts/2025/2025-03-04-1255.md	Остановитесь... у меня итак список книг длинный. Теперь ещё +1))
2025-03-05	06:49:56	1256	none	no	posts/2025/2025-03-05-1256.md	Кто не знает [Опру?](https://www.instagram.com/reel/DGy7JgiuVJi/?igsh=
2025-03-05	08:02:05	1257	none	no	posts/2025/2025-03-05-1257.md	Каннабис и психоз: новый взгляд на старый спор
2025-03-05	15:20:22	1260	none	no	posts/2025/2025-03-05-1260.md	Разрыв цикла зависимости: как энтеогены помогают преодолеть зависимост
2025-03-05	16:32:46	1261	none	no	posts/2025/2025-03-05-1261.md	[Роль грибов в нашей жизни](https://youtube.com/live/hUdoKSlq0Dc?featu
2025-03-06	08:02:25	1263	none	no	posts/2025/2025-03-06-1263.md	Легализация каннабиса и риск шизофрении: что показало исследование?
2025-03-06	12:55:14	1264	none	no	posts/2025/2025-03-06-1264.md	Сегодня начинается новый этап.
2025-03-06	15:20:16	1265	none	no	posts/2025/2025-03-06-1265.md	Взаимодействие энтеогенов и MDMA с лекарствами: важные рекомендации
2025-03-07	08:01:20	1266	none	no	posts/2025/2025-03-07-1266.md	Каннабис, зависимость и смертность: новое исследование
2025-03-07	15:20:12	1267	none	no	posts/2025/2025-03-07-1267.md	Ваше исследование о влиянии психоделиков на сексуальное функционирован
2025-03-07	16:05:54	1268	none	no	posts/2025/2025-03-07-1268.md	Ветераны США и DIY-энтеогенная терапия: новое движение за самоисцелени
2025-03-07	17:02:59	1269	photo	no	posts/2025/2025-03-07-1269.md	Босс: почему ты опоздал?
2025-03-08	09:04:53	1270	none	no	posts/2025/2025-03-08-1270.md	Энтеогены в лечении зависимостей: новая надежда или завышенные ожидани
2025-03-08	13:00:39	1271	photo	no	posts/2025/2025-03-08-1271.md	🔥 НОВЫЙ ЭПИЗОД: “Духовный обход” 🔥
2025-03-08	15:05:03	1272	photo	no	posts/2025/2025-03-08-1272.md	Хочешь улучшить своё ментальное здоровье, но не знаешь с чего начать?
2025-03-08	16:07:47	1273	none	no	posts/2025/2025-03-08-1273.md	**Кто первой пройдет SapiensOS Foundation и даст честную обратную связ
2025-03-09	09:05:10	1274	none	no	posts/2025/2025-03-09-1274.md	Энтеогены и нейровоспаление: новый взгляд на болезни мозга
2025-03-09	13:43:17	1275	photo	no	posts/2025/2025-03-09-1275.md	🔥 Прямой эфир: Безопасность в Энтеогенных Практиках 🔥
